Sample,logFC,pval,pval_corr,log_pval
SNORA65,0.041062821580459596,0.18444234458599562,1.0,-0.0
SNORA66,0.010757087321942771,0.023015939146607566,1.0,-0.0
SLC23A2,0.05696951405250417,0.30800176038033433,1.0,-0.0
LOC643677,0.625128903739707,3.150220571765355e-06,0.06467402833834274,1.1892700873963586
SNORA61,0.09290615169878952,7.141337996629541e-05,1.0,-0.0
SNORA62,0.15310777359139532,4.889575046768391e-08,0.0010038297571015506,2.998339934422589
IPO11,-0.04743076246386657,0.03396951589115407,1.0,-0.0
MTNR1A,-1.0136151786111798,3.738958661575227e-18,7.676082132213942e-14,13.11486038706626
ZNF410,-0.00556253294793585,0.7835478116369061,1.0,-0.0
FAM91A1,0.4626419424599355,1.1598960354380899e-43,2.3812665607543986e-39,38.62319198662577
MTCP1NB,0.18262736253195655,3.478149857944576e-06,0.07140641658360215,1.146262760749856
HPYR1,-0.026346132907800135,0.43876082547394013,1.0,-0.0
TPSG1,-1.1911865591179378,3.2189589183600854e-08,0.0006608522659393255,3.1798956165481354
TRIM43,1.3345630461009386,0.024914576341653366,1.0,-0.0
ATOH7,0.27253752086768923,0.006045443683452238,1.0,-0.0
ACAT1,-1.4211213034098105,8.133949230421317e-119,1.669899777005496e-114,113.77730959328332
ACAT2,-0.21219079560507126,0.000890325189144938,1.0,-0.0
ZNF573,-0.1241514748050152,0.0396588944322951,1.0,-0.0
ATOH1,-1.4763432482517422,2.5738929839281246e-08,0.000528420229600444,3.277020564570623
RNF152,-1.2888244642979965,1.9713008773910465e-68,4.047080701283818e-64,63.392858135422415
CD200R1,-0.5165816692430028,4.769437654974888e-09,9.791655505663445e-05,4.009143874469474
LIMD1,-0.2741634336496368,2.5808805922626067e-14,5.298547855915131e-10,9.275843138809703
RNF151,0.2994539956089235,0.1895348626438835,1.0,-0.0
RNF157,0.797457752883556,2.993269395550327e-11,6.145182069064821e-07,6.211465245337527
ATOH8,-1.202676155879713,1.9477421965887303e-61,3.998714729596663e-57,56.39807957755719
PMEPA1,0.5980709122515275,1.1653598376414137e-09,2.3924837466778224e-05,4.621151003917728
PEX1,-0.06739468195725884,0.10814702293917883,1.0,-0.0
TMEM177,0.16707337776638198,7.20205510538604e-07,0.01478581913135754,1.83015461064586
MARVELD3,-0.18972307648193798,8.107449102912131e-05,1.0,-0.0
CTF1,-0.6504789835582585,5.220414140323919e-41,1.0717510230085006e-36,35.969906093274076
MECP2,-0.16693659629038748,3.6742880129960323e-13,7.543313290680855e-09,8.122437854687815
PEX3,-0.4575789903520562,7.675264613997528e-75,1.5757318252536925e-70,69.80251769339641
PCDHGA5,0.0719918516779039,0.7862376340327678,1.0,-0.0
LDLR,-0.9157896433012116,1.1944329556190752e-45,2.4521708578859615e-41,40.61044927312103
PEX2,-0.16921262066449927,9.412632167034154e-11,1.932413383892112e-06,5.7138999632521905
IFITM4P,0.18222799131992728,1.0014635606188036e-05,0.20560046899504036,0.6869758990068895
TRPV4,-0.18914677369148514,0.015663177939216892,1.0,-0.0
RARRES2,-0.7139475207876238,2.13967008276531e-09,4.392742679917182e-05,4.3572642362896845
TRIM8,-0.1517144156639123,4.800276417704431e-09,9.854967485547197e-05,4.006344804248133
TSPY3,4.234112123911419,0.06644439239693847,1.0,-0.0
LOC643719,1.3347093815550695,0.4809303269715408,1.0,-0.0
TSPY1,2.782801814471152,0.07521428925751374,1.0,-0.0
OR8S1,0.06763779770110899,0.19417817925257813,1.0,-0.0
IL2RA,1.1583322456870428,1.1111590646842967e-11,2.281209559796861e-07,6.641834817098187
IL2RB,0.26939867706863474,0.006442239950658858,1.0,-0.0
TRPV6,-0.19668072358542155,0.27490255086016174,1.0,-0.0
RAB33A,1.4716268692228507,1.61499140477982e-13,3.3155773540129706e-09,8.479440835334811
PEX7,-0.26637247263516617,2.380379717602983e-20,4.886919560238924e-16,15.310964809494823
TAS2R8,0.07946048438376063,0.001316037127454329,1.0,-0.0
IL2RG,0.33702889174697503,0.0010745835839089395,1.0,-0.0
CP110,0.1398143235819269,0.0004138848689463263,1.0,-0.0
NUP210,1.1920392997959723,4.979127843072021e-46,1.0222149461826859e-41,40.99045777335416
SLC17A6,0.8029404920792764,0.3852509144299777,1.0,-0.0
SLC17A7,-0.16516538951131476,0.6685213000148182,1.0,-0.0
SLC17A1,-2.055380700716639,1.036029123078509e-56,2.1269677896801792e-52,51.672239086905016
SLC17A2,-1.683734888882574,8.981842465875758e-19,1.8439722582442933e-14,13.734245617003674
SLC17A3,0.21673947380737957,0.48482511218274693,1.0,-0.0
MDH1B,-0.3859995147355484,3.6498846225557993e-07,0.007493213130107056,2.125331914550832
C16orf58,0.1358467300416777,6.869331898164793e-09,0.0001410273838693232,3.8506965504038986
C16orf59,2.62877748467296,2.4796242213391065e-110,5.090668526409186e-106,105.2932251806759
SETDB2,-0.2558794640405715,3.871082804256269e-12,7.947332997138121e-08,7.099778589450738
RARRES3,0.26464026996067425,0.0018179875159066731,1.0,-0.0
C16orf52,-0.16629236234943612,5.853131842429758e-11,1.2016479672508292e-06,5.920222743874728
CDK5RAP3,0.6034821872984875,4.178382397795245e-49,8.578219062673638e-45,44.06660286734204
CDK5RAP1,0.4759382875476721,2.759627596508287e-75,5.665515455631513e-71,70.24676057135176
C16orf57,0.4317914201128161,7.960649948246237e-36,1.6343214343749524e-31,30.786662523417668
C16orf54,-0.09153528237104247,0.5116465465649659,1.0,-0.0
C16orf55,0.5502958655206429,2.842861032994322e-43,5.836393700737343e-39,38.23385541995015
NUDT16L1,0.1994228594111238,1.016756403612552e-08,0.00020874008966165693,3.680394134323043
KIAA0319L,-0.1076003932366163,8.590974636875157e-05,1.0,-0.0
MYF5,1.7550018119034725,0.45186696668862225,1.0,-0.0
ITCH,-0.1768830480055481,9.368899718150527e-16,1.9234351121363034e-11,10.715922460210548
ZNF207,0.3399688150667455,7.655500418014148e-57,1.5716742358183046e-52,51.80363746608775
CCDC144B,0.3799712023823174,0.03698968721848237,1.0,-0.0
CCDC144C,1.57894389510284,5.012968678957758e-11,1.0291624697900278e-06,5.987516059481008
CHMP4B,0.19593311315022355,6.432019035663405e-14,1.320493508021697e-09,8.879263729585633
CCDC144A,0.4680596938521875,0.013392546560843996,1.0,-0.0
BAX,0.8183856823902271,5.541686216578802e-72,1.137708180263628e-67,66.94396911927096
TSPY2,4.636873786887128,0.11710177503418165,1.0,-0.0
BAD,0.13591293653283643,0.00018109441923129098,1.0,-0.0
IARS,0.3851018115948168,2.233325991859589e-40,4.585018261287736e-36,35.33865893027516
BHMT2,-1.7948956391977866,1.938182623354629e-78,3.979088925747054e-74,73.40021635501554
PRKCDBP,0.40300275884711034,7.075715545022624e-07,0.014526444013931447,1.837840685367159
COBLL1,-1.2874586601521418,1.2943474541584664e-189,2.6572953233873314e-185,184.57556017679403
SLC37A2,0.1200854932954929,0.15762738452284292,1.0,-0.0
OR52L1,0.10058569755457465,4.068628695898153e-05,0.8352894712678908,0.07816299279392026
CDK18,0.5669392333391894,7.032489719998177e-08,0.0014437701395156257,2.8405019446377193
CDK19,0.2480171194491394,0.0011751979657802615,1.0,-0.0
GFI1B,1.6092519660688738,0.0286631125521278,1.0,-0.0
MYOD1,0.9823807455333688,0.2783726357399437,1.0,-0.0
PMPCA,0.13122699844570995,9.540500443978809e-06,0.19586647411488495,0.7080398945460524
TOB2,-0.39704339798865185,3.801354049284821e-60,7.804179863181737e-56,55.107672729963426
CDK12,0.32931023347172683,4.715069581948034e-07,0.009680037851739313,2.0141229444716298
CDK13,0.13909392235328788,5.4826479201306554e-11,1.1255876180028236e-06,5.948620692992132
CDK10,0.2925352458619841,7.10282298436636e-12,1.4582095586904137e-07,6.836180059253263
SRRT,0.5314577782028937,7.380225674385457e-98,1.5151603309513343e-93,92.8195414086381
CDK16,0.5679123030815791,4.168001913395592e-36,8.556907928201151e-32,31.06768314096727
CDK17,-0.0014223653139797676,0.9663477160450765,1.0,-0.0
CDK14,-0.15985888642695478,0.0004771158546709611,1.0,-0.0
CDK15,-0.045112814416738534,0.8505477130054739,1.0,-0.0
GPR126,-0.47136707746671114,4.284183426798183e-09,8.79542857521667e-05,4.05574299380551
LOC283856,-0.019281248931498407,0.8443297809077572,1.0,-0.0
GPR124,-0.5981849331625959,1.361244568723018e-26,2.7946350995883556e-22,21.553674890668756
GPR125,-0.29546819912632394,1.2147831772286652e-15,2.4939498628504497e-11,10.603112281613793
GZF1,0.07179125748292492,0.005212848052390079,1.0,-0.0
GPR123,2.2542552681827477,3.036980541691678e-07,0.006234921052093015,2.205169041280456
GPR120,-1.5806665918845813,4.168138989584533e-43,8.557189345617047e-39,38.06766885823545
SNORA74A,0.22939006771443787,0.054809798766749164,1.0,-0.0
ATP6V1B1,-0.8272740698482863,4.327976096551685e-05,0.8885334926220608,0.051326197136340894
ATP6V1B2,0.1352831710967699,0.005362316813089227,1.0,-0.0
AASDH,-0.1887501131316096,1.878213068214274e-14,3.8559714290439044e-10,9.413866192677544
PIP5KL1,0.5982486528634663,6.185798970775318e-11,1.2699445287001727e-06,5.896215248654718
GPR128,-1.3339217872532583,1.2996956387989615e-16,2.668275146454268e-12,11.573769388988778
LOC723972,0.2955840818686699,1.9904448040682572e-06,0.04086383182752132,1.3886609117240836
MTA3,0.31908106646248235,2.0262053644039115e-20,4.15979961312123e-16,15.380927589808786
SNORD56B,0.0,1.0,1.0,-0.0
VIPAR,0.13293075568994084,2.334800340715572e-13,4.793345099489069e-09,8.31936130261503
STL,-0.07958084037664603,0.30229706195017897,1.0,-0.0
KCNAB1,-0.9014066862220433,1.3296736248224774e-14,2.729819951760546e-10,9.56386599637884
ZNF304,-0.13630741817390124,8.727150629956221e-06,0.17916840243300122,0.7467385787082645
BFSP2,0.6873559852376778,0.13557287626395267,1.0,-0.0
ZNF302,0.07266239769029248,0.048403575596068456,1.0,-0.0
BFSP1,0.24075130943673795,0.0019769277669470153,1.0,-0.0
P2RY8,0.5964581447348412,0.0005778341088581717,1.0,-0.0
TP53TG5,0.18178138938634703,0.5765019031357944,1.0,-0.0
KCNAB3,0.7256041363689301,1.1548274830574725e-09,2.370860822716991e-05,4.625093939779767
STS,-0.45258396940587176,1.1928973033824528e-15,2.4490181638441754e-11,10.611007993794011
MMP25,0.29274612572244685,0.014397209119387286,1.0,-0.0
MMP24,0.06112837607145316,0.4771725649651478,1.0,-0.0
MMP27,-1.4622210407519272,2.611442020148205e-16,5.361290467364265e-12,11.270730662657899
KCNAB2,0.7085639131556558,2.1581838542280625e-05,0.4430751452730212,0.35352261145231484
MMP21,-0.06567912322365554,0.23936368977954808,1.0,-0.0
MMP20,0.7023578646731832,0.19123673294432111,1.0,-0.0
MTERFD1,0.6865018783163617,3.069921943810847e-71,6.302549750643669e-67,66.20048371743339
HOXB13,0.12207998477657078,0.5805268963616483,1.0,-0.0
ZC3H13,-0.08735512036841797,0.08999651499980638,1.0,-0.0
RPL15,-0.053782305086121696,0.054405219707500126,1.0,-0.0
TFG,0.4157456538999327,9.175930526587884e-49,1.8838185371084926e-44,43.724960933882855
HVCN1,0.012342628271152734,0.8710707245198188,1.0,-0.0
FBXO17,-0.004689096809427085,0.958426133309561,1.0,-0.0
TOMM34,0.6780435913831013,7.034004867931256e-47,1.444081199386287e-42,41.84040838609191
PIH1D1,0.3141778088434908,1.1485901406683762e-23,2.3580555587921764e-19,18.627445966589274
RND1,-1.2344047845493247,1.897985453175476e-35,3.8965641353692527e-31,30.409318171110225
RND2,2.014311718804424,1.4498541213870068e-10,2.976550511207525e-06,5.526286743197035
RND3,-0.7806658557254398,1.3652763648495744e-51,2.802912377036176e-47,46.55239047868084
NCL,0.37626790992150916,1.5685360871582008e-54,3.2202045869357864e-50,49.49211653570952
SPATA24,-0.1069269791730374,0.0027928542314672095,1.0,-0.0
CTNNBIP1,-0.14216860404421716,4.324441113733178e-05,0.8878077606494215,0.05168106296858333
PPP3CA,0.07939488164669584,0.3181838611647666,1.0,-0.0
PPP3CB,-0.37098429198435134,1.7741339543556432e-55,3.6422970082921355e-51,50.43862464288952
PPP3CC,-0.26413317594225916,1.4474837732719667e-29,2.9716841865273474e-25,24.526997346774284
SNORD78,0.0,1.0,1.0,-0.0
ZNF821,0.28971108280656477,6.59864541658751e-12,1.354701904025416e-07,6.868156258796582
LIF,0.0020251351625137914,0.9886145150373966,1.0,-0.0
KIAA1549,0.5229379143217745,1.9655481596156296e-17,4.035270371690888e-13,12.394127361313757
KIAA1012,-0.32620373938855884,1.054980736093375e-49,2.1658754511996987e-45,44.664366521123405
?|100133144,0.16870777369070034,0.007076422501060529,1.0,-0.0
NCF1,0.15833030062340825,0.34837727266464547,1.0,-0.0
KIAA1543,0.03567858517829592,0.48829293217657566,1.0,-0.0
LRRC41,0.20060282628431558,5.404042047242196e-13,1.109449832298823e-08,7.95489233115021
LRRC40,-0.05694841931837935,0.018637143048604626,1.0,-0.0
LRRC43,-0.6579683633819684,3.4857909950615458e-15,7.156328912861353e-11,10.145309706987
LRRC42,0.38906081189923114,3.1436600950754116e-35,6.45393417518982e-31,30.190175468355356
LRRC45,0.8421484801185422,3.412429533034086e-53,7.005717831318978e-49,48.15454735870673
MMP23B,-0.27930311095987204,0.00515181730367439,1.0,-0.0
LRRC47,0.07714861582209309,0.00019428445946507138,1.0,-0.0
HDAC10,0.5040692664207054,1.2051944493582504e-37,2.474264204532488e-33,32.6065539278095
LRRC49,-0.15891743867212682,0.0014702536824856885,1.0,-0.0
LRRC48,-0.7259621693359151,2.7551947671666075e-20,5.656414856993045e-16,15.247458745693546
GPATCH4,0.6018920461031492,7.581526175702035e-66,1.5564873238716278e-61,60.807854411888
PRR21,0.031203882002831834,0.2631891513663253,1.0,-0.0
B3GNT4,1.4999085342216154,9.612725691345744e-14,1.9734925844332814e-09,8.70476450116396
B3GNT5,0.0988909037186172,0.33622664710295413,1.0,-0.0
B3GNT6,-0.9733141569857251,2.600876171648775e-05,0.5339598780394935,0.27249137480793406
B3GNT7,-0.9694096269861063,2.6114561791958904e-21,5.361319535889163e-17,16.270728307951355
FNDC8,0.5681383739112937,9.009507817951106e-28,1.849651955025362e-23,22.732909984154936
B3GNT1,0.14605725009825044,0.04512897412115255,1.0,-0.0
B3GNT2,-0.3065701869734223,2.014687490141919e-21,4.1361534172613596e-17,16.38340336086326
B3GNT3,0.0725022920339935,0.4584897109486862,1.0,-0.0
FNDC4,-0.3121955509801726,0.0002691661426151997,1.0,-0.0
FNDC5,-0.727279224956292,5.830739265903049e-06,0.1197050771289896,0.921887429189721
FNDC7,0.9550717322425839,0.01579955069437331,1.0,-0.0
B3GNT8,-1.022181169434238,1.3537730791946542e-63,2.779296131586625e-59,58.556065177057754
B3GNT9,0.13300427476869636,0.006892076178419831,1.0,-0.0
ADRA2B,-0.38557963660823624,0.0021606926550787144,1.0,-0.0
ADRA2C,-0.3758176172465655,0.0016177543148389523,1.0,-0.0
MRPL46,-0.202320135770373,6.992727651946272e-13,1.4356069869445696e-08,7.842964436669191
SEC63,-0.13023847617747641,7.700360934667732e-07,0.015808840998872854,1.80109996853994
PWWP2B,0.21140196093824137,1.1977102846037148e-05,0.24588992142914265,0.6092592718200934
PWWP2A,0.0916248414738341,0.00015345334481795285,1.0,-0.0
FGFR1,-0.08648290665732539,0.2877574797869936,1.0,-0.0
STAT4,0.1984955935318231,0.05133190585090934,1.0,-0.0
PCYT1A,0.12065904734579469,0.002392849812240102,1.0,-0.0
PBRM1,-0.20883023050773097,8.40024239526124e-15,1.7245697637471326e-10,9.763319232495437
DAAM1,-0.5008885191471357,9.304315225676805e-36,1.910175915831448e-31,30.718926634973837
DAAM2,0.17914923531919058,0.23978566251554462,1.0,-0.0
HLA-DRB1,-0.18906151410474514,0.00644179258875488,1.0,-0.0
HLA-DRB6,-0.32807705236086804,9.711293333987626e-06,0.19937285214676595,0.7003339782486848
XAF1,0.5409817510978012,3.6516150260204625e-13,7.496765648420009e-09,8.12512606514279
PWP2,0.5304565116198514,2.508432970087023e-57,5.149812887588659e-53,52.28820855025279
HLA-DRB5,-0.3426692242467908,9.836457947969572e-05,1.0,-0.0
CCDC152,-0.9465618942262735,1.5561037307991712e-36,3.194680959330698e-32,31.495572506682596
CCDC153,-0.0881630163535867,0.40663535319428123,1.0,-0.0
CCDC150,1.2286012809484061,3.8745039038942015e-25,7.954356514694796e-21,20.099394947811337
CCDC151,0.11032009406776666,0.4947627616611727,1.0,-0.0
GUK1,0.3999243242160482,1.2973785525951771e-25,2.6635181684778986e-21,20.574544336445218
CCDC157,0.09080290327092833,0.08928051228003188,1.0,-0.0
CCDC154,1.301013697530522,8.948853060011458e-14,1.8371995332203523e-09,8.735843673595857
CCDC155,1.2619417554883232,0.00022005171983381972,1.0,-0.0
CCDC158,-1.1969835535263709,6.0729940280332834e-64,1.2467856739552331e-59,58.90420819657641
CCDC159,0.08551773588120604,0.04649153987429745,1.0,-0.0
SNX21,-0.18385903992423103,7.413364669779341e-06,0.15219637667056987,0.8175956866634004
H1FNT,0.22944989540842586,0.28615713912258917,1.0,-0.0
TMCO5A,-0.12157192225075164,0.4539338248348438,1.0,-0.0
SYT8,0.6732571528305327,0.07453407092442317,1.0,-0.0
SYT9,-0.14777718658047778,0.2361185750301387,1.0,-0.0
LRRC4C,0.624860031245686,6.068761768721125e-05,1.0,-0.0
LRRC4B,1.4670293050158945,1.6611334245576037e-10,3.4103069206167606e-06,5.467206533637422
MTCH2,-0.0970100851416511,6.435205007791506e-05,1.0,-0.0
FN1,0.8822650020907901,2.901438515879072e-10,5.956653273099735e-06,5.2249976787264
ATP5J,-0.22669254389746918,4.650991459706239e-14,9.54848546677691e-10,9.020065508582062
SYT1,0.8530530699374008,0.0027971147944699983,1.0,-0.0
SYT2,2.5592973171364592,5.321612159718832e-06,0.10925269763902762,0.9615678307394198
OR6T1,0.012908553452441657,0.7726595991696038,1.0,-0.0
SYT4,2.3828233753544232,0.00018743182658273702,1.0,-0.0
SYT5,2.044857843957364,0.0003882311727425939,1.0,-0.0
SYT6,1.5143720411892154,7.858695292373117e-07,0.016133901435242008,1.7922606005640762
SYT7,-0.03321361511630272,0.741585930869249,1.0,-0.0
SYK,-0.10152806003465997,0.06274064658890699,1.0,-0.0
MYCNOS,1.0771807472051766,1.3166622126551701e-11,2.703107522581064e-07,6.568136678853664
RHO,2.937457233691064,0.7613622628700083,1.0,-0.0
PRAMEF17,0.013550989607114376,0.27040282043239294,1.0,-0.0
OBFC2B,0.6626368530397873,2.072528706936931e-117,4.2549014353415196e-113,112.37111049588094
KAZ,-0.1481072850145182,0.006192924941356646,1.0,-0.0
OBFC2A,0.3288726948381502,1.0878589964726393e-07,0.0022333745197583286,2.6510384429715943
MEP1A,-2.832071143696637,1.5933515249842007e-58,3.271150680792564e-54,53.48529945027138
MEP1B,-4.4558977149559595,1.109798823611122e-22,2.2784169848736333e-18,17.642366790504
TASP1,0.059093778174814204,0.02551250835223995,1.0,-0.0
TG,-1.8460633444637118,8.783514942698682e-25,1.8032556177360394e-20,19.743942706165228
SNORD113-7,0.0,1.0,1.0,-0.0
KISS1R,3.3918610451270097,1.5118589603145585e-10,3.1038464455257886e-06,5.508099772436529
PER3,-0.6562295491850527,2.731279892862628e-70,5.607317620046975e-66,65.25124484309414
FUBP3,0.017594150387322927,0.36576478494821896,1.0,-0.0
ATP5L,-0.07895896008439784,0.018188792176966628,1.0,-0.0
LOC100133331,0.6034810360291409,1.3685398609442463e-20,2.809612334518538e-16,15.551353599167507
COLQ,0.3473815373859548,9.313398679710635e-07,0.019120407489445934,1.718502856383558
SLC9A3R2,-0.6054143990021377,8.268866357049039e-38,1.6975982631021677e-33,32.77016507779095
SCHIP1,0.4323707089987465,4.89795607079333e-05,1.0,-0.0
SPZ1,2.178939593982386,0.713948145800293,1.0,-0.0
FLJ16779,4.329657662747525,3.742001613785148e-08,0.0007682329313100909,3.114507080170432
FAM189A2,-1.242294020701829,4.455497334894617e-68,9.147136028538649e-64,63.03871486240348
FAM189A1,-0.09355238689733625,0.46046144729089933,1.0,-0.0
ZFYVE19,0.3634976804967245,1.4233853514419945e-31,2.9222101265104147e-27,26.534288558592376
MARCO,-2.687820349180104,3.2190404604957044e-125,6.608690065397681e-121,120.17988461521139
SAP30,0.7701213709251515,9.01511975893562e-53,1.8508040865094827e-48,47.73263955026434
TRIM5,-0.1636636661118267,6.351188507328327e-10,1.3038990005545056e-05,4.884756047561639
HFE,-0.34357164770555926,1.9427486833614366e-18,3.9884630469410295e-14,13.399194427326917
TCP11L2,-0.8930922151623317,5.94872219303872e-109,1.2212726662308491e-104,103.91318736290253
NES,0.24888383355234645,0.030658530014537704,1.0,-0.0
CNTROB,0.2025180026950899,2.9017757549804446e-11,5.957345624974853e-07,6.2249472028783135
PALMD,-1.573986964325922,4.575943151654736e-236,9.394411290347172e-232,231.02713043018449
HSFX1,-0.0036915236900146794,0.09330729374691535,1.0,-0.0
SNORD96A,0.0,1.0,1.0,-0.0
ANGPT2,0.9223531309831312,6.847322342902595e-10,1.4057552769979027e-05,4.852090277538091
ANGPT1,-1.3869888375817743,6.067817545564234e-60,1.2457229421043372e-55,54.90457853720719
ANGPT4,-1.8937483558355845,3.503403360110876e-53,7.192487098307629e-49,48.14312090846285
TRIM4,-0.13657658718497423,2.0030909100860693e-08,0.00041123456384067,3.385910390475733
LOC100130274,0.43874434809234364,0.005515794815272773,1.0,-0.0
PRSS22,0.5200654639850653,6.433128358578519e-06,0.132072125201617,0.8791888337749416
MRPL45,0.0941046970251147,0.006220937516513967,1.0,-0.0
PALM2,-0.4794620970254293,2.6013137997887798e-08,0.0005340497230966365,3.2724183057782286
OXT,-1.0303312391385386,2.726021803663937e-05,0.5596522762922063,0.2520817254795927
DUPD1,-1.2926012274471739,3.1809982055932394e-12,6.53058931608292e-08,7.1850476265082674
ZFPM2,-0.8126911427095953,1.9556291354671047e-24,4.014906615113966e-20,19.39632455175824
SEPT10,-0.6701799505424528,1.2097292649394053e-151,2.4835741809205992e-147,146.60492286370044
C1orf53,0.3282544012253261,4.012943710855552e-06,0.08238573438386448,1.0841479826564155
C1orf52,0.188756307246722,1.988198084847267e-12,4.081770668191439e-08,7.389151399506486
C1orf51,0.7166624179456518,6.228001379051302e-16,1.2786086831192323e-11,10.893262350568536
C1orf50,0.08545497718673101,0.00115596372096054,1.0,-0.0
C1orf57,0.2860716975114208,1.8158030454525227e-20,3.727843652314029e-16,15.428542310470727
C1orf56,0.2721728712255329,8.124473645145476e-11,1.6679544393483662e-06,5.777815816414008
C1orf55,-0.04647615832530505,0.055720318360153974,1.0,-0.0
C1orf54,0.059589280855115945,0.3066232916150324,1.0,-0.0
MPZL2,-0.02401335150695516,0.735379698728676,1.0,-0.0
C1orf59,1.0259525491536579,2.489934413472068e-40,5.111835350858156e-36,35.291423142988414
C1orf58,0.03084476669063463,0.4014184038454436,1.0,-0.0
SSTR5,0.03801923358383119,0.8676660875448904,1.0,-0.0
LOC647979,-0.0368031212288944,0.13527037407436293,1.0,-0.0
LOC151300,0.06051167671372718,0.5538917506721999,1.0,-0.0
ICMT,0.027776697813651552,0.20950155399916062,1.0,-0.0
TRIM7,0.25116158006142264,0.01786481555173094,1.0,-0.0
NIPA1,0.3292791144305163,3.2365407968364434e-16,6.644618255905218e-12,11.177529964926848
TBK1,0.1570058370978895,5.339489476431898e-11,1.0961971895114686e-06,5.960111315729632
LAG3,1.0823937317636982,7.4272011708378415e-09,0.0001524804400373009,3.816785863390587
RGP1,-0.38661274095581355,1.1659991445349391e-23,2.3937962437302298e-19,18.62091281883754
FCF1,-0.019008950357473964,0.345181317210693,1.0,-0.0
MPZL1,0.2458828450541013,5.667943344404904e-12,1.1636287686063269e-07,6.934185550150544
ATP6V0A4,-1.6562550617477498,2.5223091141404105e-09,5.178300611330263e-05,4.285812741453793
ATP6V0A1,0.08705190909234162,0.0391748585542011,1.0,-0.0
ATP6V0A2,0.15732942817084172,1.4526672350287266e-06,0.029823258335139758,1.5254449095192895
GPR98,0.07019040859134407,0.6570554672396189,1.0,-0.0
GPR97,-0.10420540336739403,0.6189130954176749,1.0,-0.0
SLC22A15,-0.006871803999062287,0.9323719702800617,1.0,-0.0
?|90288,-0.2690862948310109,0.009506318220732118,1.0,-0.0
GUCA1A,2.327640678691294,0.062152724437765906,1.0,-0.0
GUCA1C,-1.1585683382577032,0.02181474222315888,1.0,-0.0
GUCA1B,0.4565448823150273,0.055399254297370464,1.0,-0.0
KRT75,1.9025510850244292,0.014995633822953918,1.0,-0.0
KRT74,0.33790073587768843,0.4351518632733413,1.0,-0.0
KRT77,1.2253252457136217,0.4069145946786902,1.0,-0.0
KRT76,-5.500499213430185,1.0927893809256662e-10,2.2434965990403927e-06,5.649074584485759
KRT71,-1.596162624688481,0.22882438489702908,1.0,-0.0
C17orf108,-0.7012669370087306,9.634058660926178e-68,1.9778722430881443e-63,62.70380176426247
KRT72,0.9329723967382535,0.1788630279349193,1.0,-0.0
C17orf106,0.14580613721004987,0.0002421230807169931,1.0,-0.0
C17orf107,-0.13438974074577548,0.059835571476284995,1.0,-0.0
C17orf104,0.5435464860513877,0.0009848844941729034,1.0,-0.0
C17orf105,-0.0014591355134998263,0.9879036921527715,1.0,-0.0
C17orf102,0.5885823222687443,0.017457272935098727,1.0,-0.0
C17orf103,-0.6993313484969672,1.9908327387451624e-88,4.0871796126438185e-84,83.38857627663485
C17orf100,0.3412087015929899,6.42165531726829e-16,1.3183658366351799e-11,10.879964059555531
C17orf101,0.13951086078856534,4.19301724414364e-06,0.08608264402226892,1.0650844021488002
UNC13A,1.8379998259345554,2.2377035625546068e-08,0.00045940054139246076,3.337808497335116
SMPD4,0.6096200139749239,7.156133138561395e-118,1.4691541333466544e-113,112.8329326386887
ATR,0.2822795071403057,1.493268456036202e-18,3.065680140242323e-14,13.513473159518922
ADAM33,-1.339712147475792,1.641202554766948e-35,3.3693888449365446e-31,30.472448866292414
ACOXL,-1.0768074321909449,8.009165315061556e-22,1.6442816391821374e-17,16.78402379271638
SMPD2,0.16677517270258413,2.9457978412148985e-05,0.6047722968014186,0.2184081110614706
BRIP1,2.045992174242448,5.937683703865031e-66,1.2190064644034908e-61,60.91399399130752
PDE11A,-0.9715846922428115,3.5326472202349345e-22,7.25252474314232e-18,17.139510780858032
ITGBL1,0.1968833918741506,0.05319024434218653,1.0,-0.0
ZDHHC3,-0.4095733146356917,9.463200328665259e-60,1.9427950274749777e-55,54.71157301676115
ZNF571,0.003150935388076981,0.9295759013885643,1.0,-0.0
NKX6-3,0.35145840183475474,0.45677734932498093,1.0,-0.0
ATP5A1,-0.448509517985066,2.6089990158189427e-67,5.35627497947629e-63,62.27113713535613
HFE2,-1.0645685979131017,1.5630978724762565e-05,0.32090399321937546,0.4936248786590935
SASH3,0.2315057632202926,0.05480940407868122,1.0,-0.0
RAB30,-0.30134927936096734,0.00018225426115624614,1.0,-0.0
TTC28,-0.5554435599946235,8.005865852144527e-55,1.6436042594452713e-50,49.78420274192271
AAMP,0.10889658353386444,1.0249824004739655e-08,0.0002104288868173051,3.676894642254865
LRRFIP1,-0.4735618647551796,7.014655210525266e-80,1.4401087147208372e-75,74.84160472150114
TTC24,1.297761176364622,0.00015972679634970375,1.0,-0.0
TTC25,-0.48743912054613947,4.882128120597682e-07,0.01002300903158704,1.9990018783056156
TTC26,0.25760290166638544,1.1205238522140901e-10,2.3004354685955268e-06,5.638189944979473
DOT1L,0.37593966847544813,2.5869457159450137e-19,5.310999554835113e-15,14.27482373498317
FUNDC2P2,-0.0772879819533836,0.30559175339297406,1.0,-0.0
FLJ46111,0.18240954728730907,0.11912407076347625,1.0,-0.0
TTC22,-0.9111777343953751,7.261746086909674e-31,1.490836471642556e-26,25.826569991260726
